Year,Country,AverageTemperature,split
1903,Mexico,14.8,-0.6981076010733106
1904,Mexico,14.9,0.41112234311563184
1906,Mexico,15.7,-0.5927890882651765
1907,Mexico,15.5,-0.15671571216634148
1908,Mexico,15.9,-0.315459967775403
1909,Mexico,14.5,-0.5918058849980169
1911,Mexico,14.6,-1.3853100284594877
1912,Mexico,14.7,0.20891799213563758
1915,Mexico,15.9,0.19786926302053373
1916,Mexico,15.3,-1.3130973331227986
1917,Mexico,15.6,-1.39133565668193
1918,Mexico,15.2,-0.5466478378907837
1919,Mexico,15.7,0.4364874847914191
1920,Mexico,15.2,0.5643699804133385
1922,Mexico,16.5,-1.4444209960795145
1923,Mexico,15.5,-0.40741378818700147
1924,Mexico,15.2,-0.8009130906907208
1926,Mexico,16.0,0.4118506883681512
1927,Mexico,15.1,0.646301827814069
1928,Mexico,15.2,0.4927375538857303
1929,Mexico,15.8,-1.7941066458761836
1930,Mexico,14.8,-0.3346742644229397
1931,Mexico,15.5,-0.07885576258262703
1932,Mexico,15.0,-0.22712223105603954
1933,Mexico,16.3,-0.7023526931042515
1934,Mexico,16.5,1.156788815833497
1935,Mexico,15.5,0.9845760878423455
1936,Mexico,16.0,-0.9241971007490469
1937,Mexico,15.9,0.8643657307260382
1938,Mexico,15.6,0.8741101754711256
1939,Mexico,16.5,0.36407791911766946
1940,Mexico,16.6,0.11420167615704442
1941,Mexico,16.3,-0.7412564145868015
1942,Mexico,16.2,-0.08461546512101278
1943,Mexico,15.3,0.8756986533774163
1944,Mexico,14.9,-0.9242154450288494
1945,Mexico,15.9,-0.8844886382581905
1946,Mexico,16.3,-0.6445745449815219
1947,Mexico,15.1,0.016320292822775983
1948,Mexico,17.2,0.11944178211522458
1950,Mexico,15.9,0.9186746627486962
1951,Mexico,17.0,1.1537703833812563
1952,Mexico,15.3,1.7448525073878618
1953,Mexico,14.4,0.4721865074196774
1954,Mexico,15.6,0.15349448494216014
1955,Mexico,15.8,-0.00972082353337183
1956,Mexico,15.7,0.8372539521611106
1957,Mexico,16.1,0.3316306625480227
1958,Mexico,15.8,-0.8805174650673369
1959,Mexico,15.4,0.4649007540323998
1960,Mexico,14.8,0.5559006180959982
1962,Mexico,15.7,0.047848953476458844
1963,Mexico,14.7,-0.7651666275103726
1964,Mexico,15.6,-0.45700252874050906
1965,Mexico,16.0,-0.21021787150257265
1966,Mexico,14.8,0.9006076702226113
1967,Mexico,15.4,1.1308972894496525
1968,Mexico,15.4,-0.8111573126351196
1969,Mexico,15.6,0.04749241672296126
1970,Mexico,16.7,-0.4585509843373605
1971,Mexico,16.3,-1.4845278679584686
1972,Mexico,15.9,0.4764142185518317
1973,Mexico,15.0,-1.263538444673306
1974,Mexico,15.1,-0.6432361909483777
1976,Mexico,14.8,1.5515564917488933
1977,Mexico,16.8,-1.2230598973638644
1978,Mexico,15.8,1.4271978833578483
1979,Mexico,15.7,-1.9804250088417161
1980,Mexico,15.8,-0.24955755266738405
1981,Mexico,16.5,0.7436041798922212
1982,Mexico,15.0,-1.0531470281243613
1983,Mexico,15.8,-0.9069637743690733
1984,Mexico,16.4,1.42008573525965
1985,Mexico,15.5,1.6738087947946791
1986,Mexico,15.3,-0.3101936142604442
1987,Mexico,16.1,0.3272020947054215
1988,Mexico,15.6,-0.19481904593735763
1990,Mexico,15.8,1.3538790390498887
1991,Mexico,15.8,0.42607381617814727
1992,Mexico,16.4,0.6781222822670124
1993,Mexico,16.3,1.3465524689006498
1994,Mexico,16.7,1.5262510858140486
1995,Mexico,16.0,-0.7954371177500221
1996,Mexico,15.9,0.45097070519947663
1997,Mexico,14.7,0.6868057087878694
1998,Mexico,16.0,0.18795239697126637
1999,Mexico,14.8,-1.217524255986453
2000,Mexico,15.2,0.36703338273201086
2001,Mexico,15.6,-0.551126155539434
2002,Mexico,15.5,-1.0476526067110268
2003,Mexico,15.2,0.5692830289748875
2004,Mexico,15.3,0.676029038118894
2005,Mexico,16.1,0.0922261226564216
2006,Mexico,15.3,0.6826823949656599
2007,Mexico,16.2,0.4990294058860654
2008,Mexico,16.2,-0.4955774010039945
2009,Mexico,15.2,3.3164252261946596
2010,Mexico,15.5,-0.6164699095853466
2011,Mexico,15.1,-1.5291683176007245
2012,Mexico,16.6,0.5356510205494678
1812,Russia,-27.4,1.2279209769603403
1813,Russia,-25.3,-0.9164182060156857
1814,Russia,-21.3,0.15829920275218848
1815,Russia,-25.8,0.5864541250932367
1816,Russia,-25.0,0.5509208400887774
1817,Russia,-28.4,0.36848162735743456
1818,Russia,-23.9,0.2516978375697195
1819,Russia,-26.0,-0.8485555281501597
1821,Russia,-23.8,-1.1075422139070263
1822,Russia,-24.9,0.35298912788388326
1823,Russia,-24.5,-1.5821582185258096
1824,Russia,-20.8,0.9746050563011056
1825,Russia,-23.6,1.8395883309754288
1826,Russia,-21.1,-0.188709894068742
1827,Russia,-24.6,0.12628660432230673
1828,Russia,-24.3,-0.9324953791940718
1829,Russia,-24.4,1.1107445966487126
1830,Russia,-21.8,-0.6918421585440939
1831,Russia,-23.6,0.7525165725484877
1832,Russia,-26.6,-0.49157008174835753
1833,Russia,-23.9,-0.11300537828459882
1834,Russia,-22.8,-1.5436293899229123
1835,Russia,-27.5,0.017052408878246966
1836,Russia,-23.2,-1.2547871229504037
1837,Russia,-24.4,-0.07825100697391248
1838,Russia,-23.3,1.2881433628362007
1839,Russia,-28.4,1.1181477230130432
1840,Russia,-25.5,-1.227959232433692
1841,Russia,-24.0,-0.925635326841535
1842,Russia,-22.6,-0.7742266011599044
1843,Russia,-21.2,0.4962075953585006
1844,Russia,-26.5,0.02769676002804191
1846,Russia,-23.4,0.36258990531010665
1847,Russia,-25.4,0.452932678272051
1848,Russia,-24.4,-1.1482343432528703
1849,Russia,-25.9,0.1287037247211666
1850,Russia,-23.5,-0.12297229299586467
1851,Russia,-22.3,-0.11821798907829514
1852,Russia,-21.7,0.038637563809445066
1853,Russia,-23.6,-0.4467783458962314
1854,Russia,-22.7,1.658882865903474
1855,Russia,-26.1,-0.8267284741158389
1856,Russia,-22.7,-0.449727234207287
1857,Russia,-23.6,1.0710794062695574
1858,Russia,-24.8,0.468487978515185
1859,Russia,-22.0,0.800219915012038
1860,Russia,-28.5,-1.0163026089704903
1861,Russia,-25.3,-0.03834371969181132
1862,Russia,-27.6,-0.46179352925034906
1864,Russia,-25.4,-0.3364186738150332
1865,Russia,-23.0,-1.3237848237033945
1866,Russia,-21.6,2.2581990283461018
1868,Russia,-23.9,2.2882138329708126
1869,Russia,-25.1,-1.0797249720878783
1871,Russia,-23.4,0.3333357741520808
1872,Russia,-26.7,-0.08906316967711272
1873,Russia,-23.0,0.2907692496362585
1874,Russia,-24.4,-0.788828967261695
1875,Russia,-26.1,1.0345911986880902
1876,Russia,-28.0,-0.6363379584458173
1877,Russia,-26.0,1.6902705500021438
1878,Russia,-24.3,-1.2721444118377248
1879,Russia,-24.2,-0.2699468500936999
1880,Russia,-22.6,0.9049487796976783
1881,Russia,-24.3,-1.2740173135668778
1882,Russia,-27.7,0.7300443647965188
1883,Russia,-21.6,-0.9753888084422229
1884,Russia,-21.8,0.44480027161104874
1885,Russia,-23.4,-0.7803402951900312
1886,Russia,-20.7,0.3736091458200774
1887,Russia,-24.6,1.7659320913756098
1888,Russia,-27.0,0.2500473210900989
1889,Russia,-24.8,0.8760771920644891
1890,Russia,-25.1,-0.7542253523122793
1891,Russia,-24.0,-1.2497105118605338
1892,Russia,-24.9,-1.1250257831349972
1893,Russia,-24.1,-1.5518914626616347
1894,Russia,-23.6,0.07518450740240319
1895,Russia,-24.0,-1.3114811107289057
1896,Russia,-25.0,-1.3890818677260404
1897,Russia,-23.6,-0.9302804631097055
1900,Russia,-24.0,2.318194063710208
1902,Russia,-25.9,-0.43852214107910054
1903,Russia,-25.6,-0.9523648808860362
1904,Russia,-23.3,0.6531252176062238
1905,Russia,-24.1,1.0989802953874863
1906,Russia,-20.2,0.3348871735320861
1907,Russia,-28.0,0.19734167607908243
1908,Russia,-25.9,-1.2786452989527552
1910,Russia,-25.5,0.12944010420881852
1911,Russia,-24.6,-0.2874446704453544
1912,Russia,-25.4,-1.0974537753792382
1913,Russia,-20.6,0.6419768929042492
1915,Russia,-26.4,0.1899923997930905
1916,Russia,-28.0,-0.41450551583004325
1917,Russia,-22.8,-0.24696833468601465
1918,Russia,-26.9,-0.5888944825964245
1919,Russia,-24.1,0.06780843869119894
1920,Russia,-25.8,-0.4383012938775429
1921,Russia,-25.0,1.828868285708619
1922,Russia,-21.1,1.0530197347898873
1924,Russia,-21.3,-0.9367478568226186
1925,Russia,-22.7,0.15864326212909233
1927,Russia,-24.9,1.9223190827832441
1928,Russia,-22.9,1.0114472872538822
1930,Russia,-25.1,0.2128302846604388
1931,Russia,-22.5,-1.163134177331199
1932,Russia,-22.6,1.5368873278805044
1933,Russia,-24.1,-0.4099428889290341
1934,Russia,-22.9,1.2913626110792533
1935,Russia,-23.3,-0.023395190158358416
1936,Russia,-19.9,-0.7748152386677813
1937,Russia,-23.8,0.7163165806929218
1938,Russia,-26.0,0.6092023172500661
1939,Russia,-19.9,-0.23718893859607956
1940,Russia,-24.3,-0.23989295223507492
1941,Russia,-26.2,-0.19954131672686015
1942,Russia,-20.2,0.6638836000734872
1944,Russia,-22.2,0.6048329234712322
1945,Russia,-26.0,2.3893073501970004
1946,Russia,-25.3,-0.9820042328872224
1947,Russia,-24.3,0.16670925368752182
1948,Russia,-23.4,-1.4909997412438385
1949,Russia,-24.5,0.5468678278610578
1951,Russia,-18.6,0.4373305384444606
1952,Russia,-25.6,0.6493102689207759
1954,Russia,-23.1,0.456118464387365
1955,Russia,-26.1,1.089438829335904
1956,Russia,-22.2,-0.4396981106927641
1957,Russia,-22.3,1.8704273545629235
1958,Russia,-24.8,0.6139508497468066
1959,Russia,-24.9,-0.3840226568819046
1960,Russia,-21.1,1.3556312921914253
1961,Russia,-22.8,-0.065168324814667
1963,Russia,-23.1,-0.5269646430235349
1964,Russia,-22.0,-2.020461657943032
1965,Russia,-24.4,-0.5406820581263805
1966,Russia,-24.5,-2.6497795755887665
1967,Russia,-21.4,0.08731446655361476
1968,Russia,-27.1,1.96141781724357
1970,Russia,-23.2,-0.6351741831965083
1971,Russia,-21.9,-1.1645964319640603
1972,Russia,-21.9,0.24487239968618274
1974,Russia,-23.2,-0.760812969114463
1975,Russia,-20.8,-0.012148345014056088
1976,Russia,-24.4,0.09657715693673748
1977,Russia,-23.5,1.117412608713398
1978,Russia,-26.2,-1.196029523616272
1979,Russia,-21.2,-1.241643576743943
1980,Russia,-20.9,-1.5383741188082947
1981,Russia,-20.4,1.3179676816882597
1982,Russia,-20.0,1.3384100006673418
1984,Russia,-25.0,-1.3229050212965754
1985,Russia,-23.2,-1.5811010467848117
1986,Russia,-24.5,-1.1821664461274715
1987,Russia,-24.3,1.584963351541169
1988,Russia,-19.6,1.5722304628386112
1989,Russia,-21.2,-2.504619103865161
1990,Russia,-21.3,0.6489870696124579
1991,Russia,-23.4,0.16813598391297147
1992,Russia,-21.2,1.1384848430700871
1993,Russia,-23.5,0.938920507681608
1994,Russia,-23.9,0.10779711749801016
1995,Russia,-21.6,-0.587800902846078
1996,Russia,-23.1,-0.646116328793091
1997,Russia,-24.8,0.9510619314259371
1998,Russia,-22.2,-0.08324531973112763
1999,Russia,-19.8,0.5643786704540921
2000,Russia,-24.9,0.8099381479377794
2001,Russia,-23.0,-0.11707199447480371
2002,Russia,-26.4,1.2909497982184386
2003,Russia,-19.0,-1.2800482731046934
2004,Russia,-24.2,0.10820699633514827
2005,Russia,-21.5,-0.9538080771540883
2006,Russia,-19.4,0.49185387667960473
2007,Russia,-19.7,0.11391315682551478
2008,Russia,-20.9,0.20938192991323543
2009,Russia,-25.0,0.1154693871828971
2010,Russia,-24.0,-1.7032299230937535
2011,Russia,-20.0,0.9878606307855029
1843,Saudi Arabia,15.9,0.08333166894202136
1844,Saudi Arabia,15.4,-0.8723247409462992
1848,Saudi Arabia,15.0,1.3233631925974778
1849,Saudi Arabia,15.9,1.8051355384782062
1850,Saudi Arabia,15.2,2.5091255596887145
1852,Saudi Arabia,16.4,0.9558052192433142
1855,Saudi Arabia,15.5,0.1291005342145132
1856,Saudi Arabia,15.9,-3.7067178579114617
1857,Saudi Arabia,15.5,0.1902950727056123
1858,Saudi Arabia,15.5,0.43417531916922586
1859,Saudi Arabia,16.5,2.1086070631624865
1860,Saudi Arabia,15.3,-0.6313928460731506
1861,Saudi Arabia,15.2,-0.11890230627735884
1862,Saudi Arabia,14.3,1.2266008575921163
1863,Saudi Arabia,15.8,1.5428576297052081
1864,Saudi Arabia,15.9,-0.6717253353967229
1865,Saudi Arabia,15.8,1.041562679958569
1866,Saudi Arabia,17.1,0.2906311588297986
1867,Saudi Arabia,16.7,-1.1183057235793437
1868,Saudi Arabia,16.2,-0.025344119177433674
1869,Saudi Arabia,16.1,-0.8637291730382437
1870,Saudi Arabia,15.6,-2.715221818431716
1871,Saudi Arabia,16.9,-1.4009400283270796
1873,Saudi Arabia,16.0,1.5572491935198527
1874,Saudi Arabia,17.2,-1.2251325618846896
1876,Saudi Arabia,16.2,-0.09780167931550832
1877,Saudi Arabia,15.7,-1.7614680462426944
1878,Saudi Arabia,17.3,0.021137296000548245
1879,Saudi Arabia,16.7,-0.29237547620149035
1880,Saudi Arabia,15.7,-0.45658817782441313
1881,Saudi Arabia,16.7,-0.16867244157791123
1882,Saudi Arabia,15.9,-0.12123169899475304
1883,Saudi Arabia,16.0,-1.6259111024966162
1884,Saudi Arabia,16.8,0.9080496939518735
1885,Saudi Arabia,17.0,-1.3428354332388863
1886,Saudi Arabia,15.4,-2.1346912113280325
1887,Saudi Arabia,15.9,0.9339791570489739
1888,Saudi Arabia,15.7,-0.6940139474979153
1889,Saudi Arabia,16.7,-0.6257154859473618
1890,Saudi Arabia,16.8,-0.19826318353949687
1891,Saudi Arabia,16.6,0.6816157968368868
1892,Saudi Arabia,15.4,0.3331291644074902
1893,Saudi Arabia,16.9,-0.3452664960124394
1894,Saudi Arabia,15.8,-0.7634468270656797
1895,Saudi Arabia,16.7,0.6948281599406845
1896,Saudi Arabia,16.7,0.42083062441704794
1897,Saudi Arabia,15.5,0.5024780241676271
1898,Saudi Arabia,15.1,0.5210009006932288
1899,Saudi Arabia,16.1,-1.3862838766013141
1900,Saudi Arabia,16.2,-0.7046717749075655
1903,Saudi Arabia,16.0,-2.1074643727766973
1904,Saudi Arabia,15.5,0.5876905612418473
1905,Saudi Arabia,15.1,0.3073273942077927
1906,Saudi Arabia,16.8,0.2661101622326522
1907,Saudi Arabia,15.7,0.5120319969923304
1909,Saudi Arabia,16.7,-1.4239644226883934
1910,Saudi Arabia,15.2,0.5725856017197307
1911,Saudi Arabia,16.6,-0.33576226161236966
1912,Saudi Arabia,15.7,0.7186005218602546
1913,Saudi Arabia,15.3,1.5705074968108692
1914,Saudi Arabia,16.5,0.8861486571596547
1915,Saudi Arabia,16.0,0.14920345245110872
1917,Saudi Arabia,15.2,0.5030200212317981
1918,Saudi Arabia,16.4,1.3408373998535883
1919,Saudi Arabia,16.2,0.710983352432996
1920,Saudi Arabia,14.9,-0.623055879489239
1921,Saudi Arabia,15.8,-0.8551187286732628
1922,Saudi Arabia,16.1,0.525746486774939
1924,Saudi Arabia,16.0,1.0041061589228424
1925,Saudi Arabia,17.1,-2.3507042161488325
1926,Saudi Arabia,16.0,0.28576621879576775
1929,Saudi Arabia,16.2,-0.2805140420906148
1930,Saudi Arabia,17.0,0.2865744761537622
1931,Saudi Arabia,15.5,0.9084739495813857
1932,Saudi Arabia,15.0,1.045783207917701
1934,Saudi Arabia,16.6,-0.4781610383333583
1935,Saudi Arabia,17.0,-1.0649131971532413
1936,Saudi Arabia,15.5,-0.0874129682269383
1937,Saudi Arabia,16.1,0.8587372009320537
1938,Saudi Arabia,16.4,-0.07387567205928647
1939,Saudi Arabia,17.2,0.2128615519823769
1941,Saudi Arabia,15.8,-0.8548766377126059
1942,Saudi Arabia,16.7,-0.3022496716967983
1943,Saudi Arabia,18.1,0.8780934690522048
1945,Saudi Arabia,16.3,-1.3285986331562203
1947,Saudi Arabia,16.8,-0.2584234329646514
1948,Saudi Arabia,16.2,-0.17640020179024593
1949,Saudi Arabia,16.1,0.7846971437970358
1950,Saudi Arabia,17.3,-1.1841345737652127
1951,Saudi Arabia,16.7,0.1555449663609053
1952,Saudi Arabia,17.7,-1.3821566386528263
1953,Saudi Arabia,14.9,-1.004816013244086
1954,Saudi Arabia,16.7,0.07501893782886318
1955,Saudi Arabia,16.6,-0.6746904777725834
1956,Saudi Arabia,16.2,0.04049109830335445
1958,Saudi Arabia,17.2,0.6262664216301476
1959,Saudi Arabia,15.5,1.8991164988940366
1960,Saudi Arabia,17.7,-1.4572880629710678
1961,Saudi Arabia,17.0,-0.11139828231269515
1963,Saudi Arabia,16.0,0.9125992667670012
1964,Saudi Arabia,15.5,1.6830300427244393
1965,Saudi Arabia,16.7,-0.7823986680187108
1966,Saudi Arabia,17.2,-1.8999496105967295
1967,Saudi Arabia,15.8,0.4121142068296709
1968,Saudi Arabia,18.0,1.0873027237365396
1969,Saudi Arabia,17.8,0.49412430250186795
1971,Saudi Arabia,15.1,0.01843452011734295
1972,Saudi Arabia,14.5,-2.14405652646148
1973,Saudi Arabia,16.0,-2.2492097051763875
1974,Saudi Arabia,16.3,0.33347696802916543
1975,Saudi Arabia,15.7,0.885805793618234
1976,Saudi Arabia,18.0,0.40901712046766503
1977,Saudi Arabia,17.8,-0.05189596981106612
1978,Saudi Arabia,17.9,0.17178093329893793
1979,Saudi Arabia,16.3,-0.7085194305979128
1980,Saudi Arabia,16.7,-1.2219018536041897
1981,Saudi Arabia,17.8,0.8326087757270486
1982,Saudi Arabia,14.8,-0.8001077754614856
1983,Saudi Arabia,16.8,0.32411182831336516
1984,Saudi Arabia,15.7,-1.2537423247108184
1985,Saudi Arabia,16.3,0.3731635641503117
1986,Saudi Arabia,15.7,0.030761185163143405
1987,Saudi Arabia,17.3,0.8062686984842843
1988,Saudi Arabia,17.0,1.1689761156389675
1990,Saudi Arabia,18.2,1.0276560959228396
1991,Saudi Arabia,17.0,1.5260669322765996
1992,Saudi Arabia,16.1,1.6732542242521593
1993,Saudi Arabia,18.1,-1.335325577686283
1994,Saudi Arabia,15.9,1.3582036415554986
1995,Saudi Arabia,16.3,1.909461228315482
1996,Saudi Arabia,17.8,0.8077736834710402
1997,Saudi Arabia,17.5,1.7110615693794926
1998,Saudi Arabia,18.7,-0.4542678320445053
1999,Saudi Arabia,17.2,-0.6448822784904057
2000,Saudi Arabia,17.1,-1.8256001798539339
2001,Saudi Arabia,19.2,1.7315376102793338
2002,Saudi Arabia,17.3,0.097349315961247
2003,Saudi Arabia,17.7,-1.250933584444799
2004,Saudi Arabia,15.6,0.37858061537692256
2005,Saudi Arabia,18.3,0.11479379735140613
2006,Saudi Arabia,14.8,-0.47547077395167764
2007,Saudi Arabia,17.4,1.0842543367292128
2008,Saudi Arabia,16.0,0.08256215284462169
2010,Saudi Arabia,17.0,0.8625720840010653
2011,Saudi Arabia,15.8,0.3763274921557998
2012,Saudi Arabia,18.1,-0.10718612996124234
1857,South Africa,21.1,-0.776872192932175
1858,South Africa,20.9,-0.5243128472546497
1859,South Africa,21.0,-0.512053561193051
1861,South Africa,21.4,-0.4823314752109838
1862,South Africa,21.1,-0.3732607819054362
1863,South Africa,21.6,0.20648024061994716
1866,South Africa,21.7,0.7724580625009961
1867,South Africa,22.1,0.16023010979486588
1869,South Africa,20.6,1.9171130883668452
1870,South Africa,21.0,-1.4470067183120867
1871,South Africa,21.4,-0.114311293233779
1872,South Africa,21.2,0.6997040681986775
1874,South Africa,21.8,0.19629729046679212
1875,South Africa,21.5,1.059167033339599
1876,South Africa,20.3,0.4753769172315991
1877,South Africa,20.7,-0.17518474644505935
1878,South Africa,20.8,-0.5958450051789115
1880,South Africa,21.2,-1.7617029347715003
1881,South Africa,23.4,-0.7382643787095389
1882,South Africa,21.4,1.36576650423302
1883,South Africa,21.4,0.08802791625616245
1885,South Africa,22.2,-0.3140440312163126
1886,South Africa,20.7,-0.5291053689692411
1887,South Africa,20.8,0.06228462782955342
1888,South Africa,21.5,-1.518133939138996
1889,South Africa,21.7,-0.6697511226724986
1890,South Africa,21.4,0.4008043532062582
1891,South Africa,20.1,-0.9703394374082845
1893,South Africa,20.7,0.8586541453766687
1894,South Africa,20.4,-1.551165559193481
1895,South Africa,21.0,1.0883463338735382
1896,South Africa,22.0,-0.5272902376261148
1897,South Africa,21.6,1.1672219561395125
1898,South Africa,21.1,0.1134241939573134
1899,South Africa,21.6,1.2078761858757405
1902,South Africa,22.1,-0.2015634933465325
1903,South Africa,21.8,0.4555407088495387
1904,South Africa,20.1,0.6939444693843703
1905,South Africa,21.5,-0.8378433842779149
1906,South Africa,20.2,-0.17581230853485108
1907,South Africa,20.5,0.3642246403646314
1908,South Africa,22.1,-1.586537083742413
1910,South Africa,21.3,-0.23322648650483496
1911,South Africa,22.5,0.4027997216801493
1912,South Africa,22.0,-0.8723205963201454
1913,South Africa,22.1,-0.08337843803375938
1914,South Africa,21.6,0.845308600734039
1915,South Africa,21.5,1.4291156098921074
1916,South Africa,21.6,0.9661432406153339
1917,South Africa,20.8,1.7923101265960868
1918,South Africa,21.6,1.83968911380597
1919,South Africa,22.0,-0.9223311454991902
1920,South Africa,21.7,-0.8151547124392521
1921,South Africa,20.9,0.5034807667529728
1923,South Africa,22.0,-2.0452444560139966
1924,South Africa,21.0,0.7733399542778718
1925,South Africa,22.2,-0.02683830925017227
1926,South Africa,22.0,-0.8126811776381613
1927,South Africa,21.8,0.09771136156631526
1928,South Africa,22.4,-1.37243488766208
1929,South Africa,21.6,-1.2113563330559665
1930,South Africa,22.3,0.7249556263494839
1931,South Africa,22.1,0.9079851358055134
1932,South Africa,22.0,0.2666830616140552
1933,South Africa,21.8,1.688737996855611
1934,South Africa,21.3,-0.6772965114919897
1935,South Africa,21.4,0.04430899488248079
1936,South Africa,21.5,-0.584048907457418
1937,South Africa,21.2,0.9656205966422117
1938,South Africa,21.7,0.6599386813236513
1939,South Africa,22.0,-1.0597851586677345
1940,South Africa,22.8,-0.5755393356388595
1941,South Africa,22.4,0.3880223335526162
1942,South Africa,21.3,-1.1302603176319777
1943,South Africa,21.2,2.683914764761445
1944,South Africa,21.9,0.23464872233636622
1945,South Africa,21.8,1.104834541505532
1946,South Africa,22.8,0.40333500463855215
1947,South Africa,21.5,0.25149797128635815
1948,South Africa,22.2,-1.6890733347411528
1949,South Africa,22.0,1.0601964152045542
1950,South Africa,21.1,0.015354403131913313
1951,South Africa,22.6,2.4856798186213918
1953,South Africa,21.8,-1.1936745548083574
1954,South Africa,21.9,0.9071517703531479
1955,South Africa,20.4,0.5254731243151068
1956,South Africa,20.4,-0.26202830191048077
1957,South Africa,22.4,1.5493206656309404
1958,South Africa,22.1,0.011193602849216026
1959,South Africa,21.6,0.8788409051942523
1960,South Africa,22.1,-0.20446491913830053
1961,South Africa,21.3,2.6448174389019283
1962,South Africa,22.8,1.1004593037240673
1963,South Africa,22.5,0.17497401523565342
1964,South Africa,21.6,-0.6185351874974189
1965,South Africa,21.9,0.3495198882147777
1968,South Africa,22.4,0.8236123536785858
1969,South Africa,22.6,-0.46752956488847347
1970,South Africa,21.5,0.44419799327910814
1971,South Africa,21.7,1.5994379139491237
1972,South Africa,23.2,0.4270519795339429
1973,South Africa,21.2,1.09863910144464
1974,South Africa,21.8,0.7871360960785092
1975,South Africa,20.8,-1.2757668029982248
1976,South Africa,21.9,0.7518937437886021
1977,South Africa,22.7,1.0739632085155324
1978,South Africa,22.2,0.09983294722424738
1979,South Africa,22.7,-0.1796884358062829
1980,South Africa,22.2,-0.853665623367691
1981,South Africa,21.9,0.1745611247230734
1982,South Africa,22.5,-0.003943322766158689
1983,South Africa,22.6,-0.333220474692848
1984,South Africa,21.9,-1.1684986730216074
1985,South Africa,21.5,0.1797406503924461
1986,South Africa,22.9,1.1178415157445347
1987,South Africa,22.6,0.4821759320340569
1988,South Africa,21.2,-0.1216754799209741
1989,South Africa,22.5,0.14794179082175862
1990,South Africa,22.4,-0.4571893205136077
1991,South Africa,22.2,-2.110381489604615
1992,South Africa,23.0,2.123074879981824
1993,South Africa,22.4,-0.4793472671316071
1994,South Africa,22.7,0.8353101830371203
1995,South Africa,20.9,-0.6735136033224017
1996,South Africa,21.9,-0.22735777753580702
1997,South Africa,22.8,0.1995640167511291
1998,South Africa,22.0,-1.8910694523164073
1999,South Africa,22.7,-0.4168118850081401
2000,South Africa,22.5,-2.1454920959909147
2001,South Africa,21.9,-0.8962376055392051
2002,South Africa,22.6,-0.7359004641309218
2003,South Africa,22.7,-1.4569993301694504
2004,South Africa,23.1,0.6556332340131391
2005,South Africa,21.6,0.41943478581338844
2006,South Africa,22.5,-0.7430120017051047
2007,South Africa,21.6,-0.37752866153138515
2008,South Africa,23.1,1.4073634313493442
2009,South Africa,22.6,0.9938835955311366
2010,South Africa,22.1,0.9485653973508743
2011,South Africa,21.7,-1.2188053984612042
2012,South Africa,22.5,0.6238543291534696
1843,South Korea,1.6,0.06656506618450815
1844,South Korea,-0.2,1.1867729705300802
1846,South Korea,2.0,0.03976086132721027
1847,South Korea,1.0,0.7527256630062834
1848,South Korea,2.1,-0.052288201125126645
1849,South Korea,-0.0,-1.1315476961636692
1850,South Korea,0.1,0.9364230129657067
1851,South Korea,-1.2,0.39203541613979215
1852,South Korea,0.8,0.9860470194722589
1853,South Korea,0.0,0.047435329719146886
1854,South Korea,0.8,0.5097495876354579
1856,South Korea,1.2,-0.07539232318000749
1857,South Korea,1.1,-0.157138137427623
1858,South Korea,-0.0,-1.08316855828736
1859,South Korea,0.2,-0.9701768001042763
1860,South Korea,-0.7,-0.5323387088326403
1861,South Korea,-0.5,-0.43010426257265655
1862,South Korea,-1.3,-1.0612404085398026
1863,South Korea,0.8,1.035508907888416
1864,South Korea,-1.0,0.7328946194490554
1865,South Korea,-0.9,-0.6264335719446436
1866,South Korea,1.3,0.8575086344880517
1867,South Korea,2.6,-0.8135743506932182
1868,South Korea,1.2,1.3128968302728674
1869,South Korea,-0.1,0.3442546323817262
1870,South Korea,-0.1,0.19553472405955283
1871,South Korea,-0.6,2.5913002994386876
1872,South Korea,1.4,-0.8572375992832917
1873,South Korea,1.0,0.9624076202408356
1874,South Korea,1.1,-0.20817665049609416
1875,South Korea,-0.4,-1.2625625505284543
1876,South Korea,-0.0,-1.3192393787429455
1877,South Korea,1.0,-1.5191455600839534
1878,South Korea,-1.6,0.8543003646987195
1879,South Korea,2.1,-0.049053770960330846
1881,South Korea,0.2,-1.6686171140578514
1882,South Korea,-0.9,-0.5730856023842024
1883,South Korea,-0.1,1.9912168739243803
1884,South Korea,-2.1,-0.08467144172209834
1885,South Korea,1.0,-2.174797369610683
1886,South Korea,0.3,0.15595782131814956
1887,South Korea,0.7,-0.28580481791003787
1888,South Korea,2.6,2.2923953856898307
1889,South Korea,0.4,1.1556690015502677
1891,South Korea,0.4,-1.9741146274703758
1892,South Korea,-1.6,-0.024622119136708972
1893,South Korea,-0.6,-0.06906890530481663
1895,South Korea,0.4,0.8706870867168798
1897,South Korea,-1.0,-1.5150893720503753
1898,South Korea,2.1,-2.249717163753193
1899,South Korea,2.3,1.5480292638399817
1900,South Korea,0.5,0.7243657625089973
1902,South Korea,3.2,-0.7459533763742248
1903,South Korea,-0.4,0.92656985156346
1904,South Korea,1.3,-2.86691841853096
1905,South Korea,3.0,-0.2840317557847623
1906,South Korea,0.5,-0.7977155334287519
1908,South Korea,1.7,0.9754112928242136
1909,South Korea,-0.7,-1.4656229335571813
